,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
618,CHEMBL12246,CC(C)C[C@@H](CO)NC(=O)[C@H](Cc1c[nH]cn1)C(=O)N[C@H](Cc1ccccc1)C(=O)NCC(C)(C)C,inactive,499.6560000000003,1.9814000000000012,5.0,5.0,2.9208187539523753
619,CHEMBL59984,CCOP(=O)(OCC)C(O)[C@H](CC1CCCCC1)NC(=O)[C@H](CSC)NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCOCC1,active,670.81,3.527000000000002,4.0,9.0,7.6020599913279625
620,CHEMBL12155,CC(C)C[C@@H](CO)C(=O)N[C@H](Cc1c[nH]cn1)C(=O)N[C@H](Cc1ccccc1)C(=O)NCC(C)(C)C,inactive,499.6560000000003,1.9814000000000012,5.0,5.0,4.698970004336019
621,CHEMBL274793,CC(C)C[C@@H](CO)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,inactive,501.6280000000003,2.0962000000000005,5.0,6.0,4.795880017344075
622,CHEMBL304446,CSC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCOCC1)C(=O)N[C@@H](CC1CCCCC1)C(O)P(=O)(OCc1ccccc1)OCc1ccccc1,active,794.9520000000006,5.887600000000006,4.0,9.0,6.721246399047171
623,CHEMBL1790076,CC[C@@H](C)[C@H](NC(=O)[C@@H](CC(O)[C@H](CC(C)C)NC(=O)[C@@H](CC(=O)O)NC(=O)Cc1ccccc1)C(C)C)C(=O)N(C)c1ccccn1,active,667.8480000000001,3.3316000000000052,5.0,7.0,8.455931955649724
624,CHEMBL1790063,CC[C@@H](C)[C@H](NC(=O)[C@@H](CC(O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)Cc1ccccc1)C(C)C)C(=O)N(C)c1ccccn1,active,667.8480000000001,3.3316000000000052,5.0,7.0,7.769551078621726
625,CHEMBL28050,CC[C@@H](C)CNC(=O)[C@@H](CC(O)[C@H](CC(C)C)NC(=O)[C@@H](CC(=O)O)NC(=O)COc1ccccc1)C(C)C,active,549.7090000000003,2.7413000000000025,5.0,6.0,7.698970004336019
626,CHEMBL1790065,CC[C@@H](C)[C@H](NC(=O)[C@@H](CC(O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)COc1ccccc1)C(C)C)C(=O)N(C)c1ccccn1,active,705.9010000000001,3.659000000000005,5.0,8.0,8.070581074285707
627,CHEMBL1790103,CCCC[C@H](NC(=O)CCc1ccccc1)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@H](C(=O)N[C@H](C(=O)NCc1ccccn1)[C@H](C)CC)C(C)C,active,679.947,5.090600000000006,5.0,6.0,6.920818753952375
628,CHEMBL442105,CC[C@@H](C)CNC(=O)[C@@H](CC(O)[C@H](CC1CCCCC1)NC(=O)C(C(=O)COc1ccccc1)C(O)C(=O)O)C(C)C,active,590.7580000000003,3.336900000000001,5.0,7.0,8.443697499232712
629,CHEMBL1790066,CC[C@@H](C)[C@H](NC(=O)[C@@H](CC(O)[C@H](CC(C)C)NC(=O)C(C(=O)COc1ccccc1)C(O)C(=O)O)C(C)C)C(=O)N(C)c1ccccn1,active,684.831,2.8392000000000035,5.0,9.0,9.154901959985743
630,CHEMBL26486,CC[C@@H](C)CNC(=O)[C@@H](CC(O)[C@H](CC(C)C)NC(=O)C(C(=O)Cc1ccccc1)C(O)C(=O)O)C(C)C,active,534.6940000000002,2.5763000000000007,5.0,6.0,8.221848749616356
631,CHEMBL166798,CCC[C@H](NC(=O)[C@H](Cc1ccccc1)N1Cc2ccccc2C1=O)C(=O)N[C@@H](CC1CCCCC1)C(O)C(=O)OC(C)C,active,605.7760000000004,4.306300000000003,3.0,6.0,8.050609993355087
632,CHEMBL352523,COC(=O)C(O)[C@H](CC1CCCCC1)NC(=O)C(CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,active,575.7470000000001,3.642400000000002,4.0,7.0,8.096910013008056
633,CHEMBL1790106,CCCC[C@@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@H](C(=O)N[C@H](C(=O)NCc1ccccn1)[C@H](C)CC)C(C)C)N1CCC(Cc2ccccc2)(NC(=O)OCc2ccccc2)C1=O,active,855.1339999999998,6.481800000000008,5.0,8.0,8.187086643357144
634,CHEMBL168638,COC(=O)C(O)[C@H](CC1CCCCC1)NC(=O)C(CC(C)C)NC(=O)[C@H](Cc1ccccc1)N1Cc2ccccc2C1=O,active,591.7490000000003,3.7737000000000025,3.0,6.0,7.638272163982407
635,CHEMBL353306,COC(=O)C(O)[C@H](CC1CCCCC1)NC(=O)C(CC(C)C)NC(=O)[C@H](Cc1ccccc1)N1Cc2ncccc2C1=O,active,592.7370000000002,3.168700000000002,3.0,7.0,6.684029654543083
636,CHEMBL1790062,CC[C@@H](C)[C@H](NC(=O)[C@@H](CC(O)[C@H](CC1CCCCC1)NC(=O)[C@@H](CC(=O)O)NC(=O)COc1ccccc1)C(C)C)C(=O)N(C)c1ccccn1,active,723.9120000000001,4.092200000000005,5.0,8.0,9.468521082957745
637,CHEMBL1790107,CCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@H](C(=O)N[C@H](C(=O)NCc1ccccn1)[C@H](C)CC)C(C)C,active,829.0959999999999,5.995500000000007,6.0,8.0,7.585026652029182
638,CHEMBL26076,CC[C@@H](C)CNC(=O)[C@@H](NC(O)[C@@H](CC(=O)[C@H](CC(=O)O)NC(=O)COc1ccccc1)CC1CCCCC1)C(C)C,active,589.7740000000001,3.665600000000004,5.0,7.0,8.2839966563652
639,CHEMBL352572,CC(C)CC(NC(=O)[C@H](Cc1ccccc1)N1CC2CCCN2C1=O)C(=O)N[C@@H](CC1CCCCC1)C(O)C(=O)OC(C)C,active,612.8120000000005,3.7963000000000022,3.0,6.0,6.85078088734462
640,CHEMBL1790101,CCCC[C@H](NC(=O)CCc1ccccc1)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccccn1)[C@H](C)CC,active,623.8390000000002,3.818400000000004,5.0,6.0,6.455931955649724
641,CHEMBL353820,CCCC[C@H](NC(=O)[C@H](Cc1ccccc1)N1Cc2ccccc2C1=O)C(=O)N[C@@H](CC1CCCCC1)C(O)C(=O)OC(C)C,active,619.8030000000005,4.696400000000003,3.0,6.0,7.795880017344075
642,CHEMBL1790064,CC[C@@H](C)[C@H](NC(=O)[C@@H](CC(O)[C@H](CC(C)C)NC(=O)[C@@H](CC(=O)O)NC(=O)COc1ccccc1)C(C)C)C(=O)N(C)c1ccccn1,active,683.8470000000001,3.167900000000005,5.0,8.0,8.721246399047171
643,CHEMBL353900,CC(C)CC(NC(=O)[C@H](Cc1ccccc1)N1CCCC1=O)C(=O)N[C@@H](CC1CCCCC1)C(O)C(=O)OC(C)C,active,571.7590000000004,3.5187000000000017,3.0,6.0,6.804100347590766
644,CHEMBL1790067,CC[C@@H](C)[C@H](NC(=O)[C@@H](CC(O)[C@H](CC(C)C)NC(=O)C(C(=O)Cc1ccccc1)C(O)C(=O)O)C(C)C)C(=O)N(C)c1ccccn1,active,668.832,3.002900000000003,5.0,8.0,8.920818753952375
645,CHEMBL1793900,CCCC[C@@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@H](C(=O)N[C@H](C(=O)NCc1ccccn1)[C@@H](C)CC)C(C)C)N1CCC(Cc2ccccc2)C1=O,active,705.9849999999999,5.4328000000000065,4.0,6.0,7.853871964321762
646,CHEMBL167744,COC(=O)C(O)[C@H](CC1CCCCC1)NC(=O)C(CC(C)C)NC(=O)[C@H](Cc1ccccc1)N1C(=O)c2cccc3cccc(c23)C1=O,active,655.7920000000001,4.5671000000000035,3.0,7.0,6.407823242604133
647,CHEMBL1790070,CC[C@@H](C)[C@H](NC(=O)[C@@H](CC(O)[C@H](CC1CCCCC1)NC(=O)[C@@H](CC(=O)O)NC(=O)Cc1ccccc1)C(C)C)C(=O)N(C)c1ccccn1,active,707.9130000000001,4.255900000000006,5.0,7.0,8.698970004336019
648,CHEMBL352480,CC(C)CC(NC(=O)[C@H](Cc1ccccc1)N1Cc2ccccc2C1=O)C(=O)N[C@@H](CC1CCCCC1)C(O)C(=O)OC(C)C,active,619.8030000000005,4.552300000000003,3.0,6.0,7.443697499232712
649,CHEMBL2021411,CC[C@@H](C)CNC(=O)[C@@H](CC(O)[C@H](CC(C)C)NC(=O)C(C(=O)COc1ccccc1)C(O)C(=O)[O-])C(C)C.[Na+],active,572.6750000000003,-1.9180999999999921,4.0,8.0,8.657577319177793
650,CHEMBL1790073,CC[C@@H](C)[C@H](NC(=O)[C@@H](CC(O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)Cc1ccccc1)C(C)C)C(=O)N(C)c1ccccn1,active,689.902,3.8227000000000055,5.0,7.0,6.657577319177793
651,CHEMBL353061,COC(=O)C(O)[C@H](CC1CCCCC1)NC(=O)C(Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)N1Cc2ccccc2C1=O,active,615.7310000000001,2.6934000000000022,4.0,7.0,6.730487055782084
652,CHEMBL352970,CC(C)CC(NC(=O)[C@H](Cc1ccccc1)N1Cc2cccc3cccc(c23)C1=O)C(=O)N[C@@H](CC1CCCCC1)C(O)C(=O)OC(C)C,active,669.8630000000002,5.705500000000007,3.0,6.0,7.096910013008056
653,CHEMBL354179,CC(C)CC(NC(=O)[C@H](Cc1ccccc1)N1Cc2nccn2C1=O)C(=O)N[C@@H](CC1CCCCC1)C(O)C(=O)OC(C)C,active,609.7680000000004,3.5767000000000015,3.0,8.0,7.0
654,CHEMBL116427,CSC[C@H](NC(=O)[C@H](Cc1ccccc1)OC(=O)N1CCC(N)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)Cn1ccccc1=O,active,655.8620000000004,2.683200000000003,4.0,9.0,7.3872161432802645
655,CHEMBL92538,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H]1CNC(=O)CCCCOC(=O)[C@H](O)[C@H](CC2CCCCC2)NC1=O,active,616.756,2.266600000000001,5.0,8.0,6.229147988357855
656,CHEMBL325721,CCCC(NC(=O)[C@H](Cc1ccccc1)OC(=O)N1CCC(N)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CCSc1ccccn1,active,667.9170000000004,4.835800000000003,4.0,8.0,7.431798275933005
657,CHEMBL119383,CC(C)OC(=O)CC(O)C(CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,active,641.8100000000001,3.730800000000003,5.0,8.0,6.756961951313706
658,CHEMBL116247,CSC[C@H](NC(=O)[C@H](Cc1ccccc1)OC(=O)N1CCC(N)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CCSc1ncccn1,active,686.9450000000003,3.793700000000003,4.0,10.0,7.3872161432802645
659,CHEMBL334319,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NC(CC1CCCCC1)C(O)CSc1ccccn1,active,664.8730000000003,4.576400000000003,5.0,8.0,6.823908740944319
660,CHEMBL118172,O=C(N[C@@H](CC1CCCCC1)[C@@H](O)CCSc1ccccn1)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)OC(=O)N1CCOCC1,active,692.8829999999999,3.9106000000000023,4.0,9.0,6.6020599913279625
661,CHEMBL386861,CC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,active,1035.2609999999993,1.5759000000000116,10.0,11.0,9.301029995663981
662,CHEMBL116823,CC(C)CC(NC(=O)[C@H](Cc1ccccc1)OC(=O)N1CCC(N)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CCSc1ccccn1,active,681.9440000000003,5.081800000000005,4.0,8.0,6.886056647693163
663,CHEMBL118178,CSC[C@H](NC(=O)[C@H](Cc1ccccc1)OC(=O)N1CCC(N)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CSc1nc[nH]n1,active,661.8950000000003,2.731700000000002,5.0,10.0,7.809668301829708
664,CHEMBL91847,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H]1CCC(=O)NCCCC(=O)[C@H](O)[C@H](CC2CCCCC2)NC1=O,inactive,600.7570000000001,2.6826000000000016,5.0,7.0,4.853871964321762
665,CHEMBL324384,CSC[C@H](NC(=O)[C@H](Cc1ccccc1)OC(=O)N1CCC(N)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)COc1ccccn1,active,655.8620000000004,3.295300000000003,4.0,9.0,7.376750709602099
666,CHEMBL118719,CSC[C@H](NC(=O)[C@H](Cc1ccccc1)OC(=O)N1CCC(N)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)COc1ccncc1,active,655.8620000000004,3.295300000000003,4.0,9.0,7.251811972993799
667,CHEMBL115430,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NC(CC1CCCCC1)C(O)CC(=O)Nc1ccccc1,active,674.8430000000003,4.417900000000002,6.0,7.0,6.721246399047171
668,CHEMBL116483,CSC[C@H](NC(=O)[C@H](Cc1ccccc1)OC(=O)N1CCC(N)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CSc1ccccn1,active,671.9300000000004,4.008600000000003,4.0,9.0,8.070581074285707
669,CHEMBL330783,CSC[C@H](NC(=O)[C@H](Cc1ccccc1)OC(=O)N1CCC(N)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CCSc1ccncc1,active,685.9570000000003,4.398700000000003,4.0,9.0,7.275724130399211
670,CHEMBL94797,CC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(CC1CCCCC1)NC(=O)[C@@H](NC(C)=O)C(C)C)C(C)C,inactive,573.7790000000003,2.309700000000002,5.0,6.0,4.236572006437063
671,CHEMBL445901,CSC[C@H](NC(=O)[C@H](Cc1ccccc1)OC(=O)N1CCC(N)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CCSc1nccs1,active,691.9860000000003,4.460200000000004,4.0,10.0,8.301029995663981
672,CHEMBL333707,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NC(CC1CCCCC1)C(O)CCOc1ccccn1,active,662.8320000000002,4.253200000000002,5.0,8.0,6.1249387366083
673,CHEMBL266410,CC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,active,995.1959999999997,0.6516000000000098,10.0,11.0,7.853871964321762
674,CHEMBL119293,CC(NC(=O)[C@H](Cc1ccccc1)OC(=O)N1CCC(N)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CCSc1ccccn1,active,639.8630000000003,4.055600000000003,4.0,8.0,6.113509274827518
675,CHEMBL431854,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H]1CCC(=O)NCCOC(=O)[C@H](O)[C@H](CC2CCCCC2)NC1=O,active,602.729,1.8765000000000012,5.0,8.0,6.214670164989233
676,CHEMBL90266,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H]1CCC(=O)NCCC[C@H](O)[C@H](O)[C@H](CC2CCCCC2)NC1=O,active,602.773,2.474400000000001,6.0,7.0,6.187086643357144
677,CHEMBL119893,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NC(CC1CCCCC1)C(O)CCSc1ccccn1,active,678.9000000000002,4.9665000000000035,5.0,8.0,6.886056647693163
678,CHEMBL118686,CCCCC(NC(=O)[C@H](Cc1ccccc1)OC(=O)N1CCC(N)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CCSc1ccccn1,active,681.9440000000003,5.2259000000000055,4.0,8.0,7.236572006437063
679,CHEMBL331393,CC(C)(C)S(=O)(=O)C[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CCSc1ccccn1,intermediate,697.9680000000001,4.902700000000004,4.0,8.0,5.443697499232712
680,CHEMBL327710,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H]1CCC(=O)NCCCOC(=O)[C@H](O)[C@H](CC2CCCCC2)NC1=O,intermediate,616.756,2.266600000000001,5.0,8.0,5.154901959985743
681,CHEMBL413085,CC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)C(C)C,active,997.2519999999994,2.2661000000000104,9.0,10.0,7.823908740944319
682,CHEMBL330455,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H]1CCC(=O)NCCCC2(OCCO2)[C@H](O)[C@H](CC2CCCCC2)NC1=O,inactive,644.81,2.856600000000002,5.0,8.0,4.698970004336019
683,CHEMBL327068,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NC(CC1CCCCC1)C(O)COc1ccccn1,active,648.8050000000003,3.863100000000002,5.0,8.0,6.853871964321762
684,CHEMBL118421,NC1CCN(C(=O)O[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)CCSc2ccccn2)CC1,active,705.926,4.001500000000003,5.0,9.0,7.481486060122112
685,CHEMBL327709,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H]1CNC(=O)CCCOC(=O)[C@H](O)[C@H](CC2CCCCC2)NC1=O,intermediate,602.729,1.8765000000000012,5.0,8.0,5.036212172654444
686,CHEMBL385618,CC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)C(C)C,active,957.1869999999997,1.3418000000000112,9.0,10.0,8.494850021680094
687,CHEMBL325822,CSCCC(NC(=O)[C@H](Cc1ccccc1)OC(=O)N1CCC(N)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CCSc1ccccn1,active,699.9840000000003,4.788800000000004,4.0,9.0,6.853871964321762
688,CHEMBL334254,CSC[C@H](NC(=O)[C@H](Cc1ccccc1)OC(=O)N1CCC(N)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CCSc1ncc(CO)n1C,active,718.9870000000002,3.2295000000000025,5.0,11.0,8.585026652029182
689,CHEMBL327811,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H]1CCC(=O)NCCC[C@@H](O)[C@H](O)[C@H](CC2CCCCC2)NC1=O,inactive,602.773,2.474400000000001,6.0,7.0,4.698970004336019
690,CHEMBL117002,CSC[C@H](NC(=O)[C@H](Cc1ccccc1)OC(=O)N1CCC(N)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)Cn1ccc(=O)cc1,intermediate,655.8620000000004,2.683200000000003,4.0,9.0,5.356547323513812
691,CHEMBL421050,CSC[C@H](NC(=O)[C@H](Cc1ccccc1)OC(=O)N1CCC(N)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CCSc1nnnn1C,active,690.9370000000001,2.5272000000000023,4.0,12.0,7.468521082957745
692,CHEMBL325241,CSCC(NC(=O)[C@H](Cc1ccccc1)OC(=O)N1CCC(N)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CCSc1ccccn1,active,685.9570000000003,4.398700000000003,4.0,9.0,8.031517051446064
693,CHEMBL117799,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NC(CC1CCCCC1)C(O)CCCSc1ccccn1,active,692.9270000000001,5.356600000000005,5.0,8.0,6.508638306165727
694,CHEMBL119292,CC(C)(C)OC(=O)NC1CCN(C(=O)O[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)CCSc2ccccn2)CC1,active,806.0429999999994,5.567500000000005,5.0,10.0,6.638272163982407
695,CHEMBL333706,CC(C)(C)S(=O)(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CCSc1ccccn1,active,697.9680000000001,4.902700000000004,4.0,8.0,7.337242168318426
696,CHEMBL327069,CSC[C@H](NC(=O)[C@H](Cc1ccccc1)OC(=O)N1CCC(N)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CCSc1nnc(C)s1,active,707.0010000000002,4.1636200000000025,4.0,11.0,7.795880017344075
697,CHEMBL296554,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@@H](CC(C)C)N[C@@H](Cc1ccccc1)C(=O)OC(C)(C)C,intermediate,560.82,5.166800000000004,4.0,6.0,5.568636235841013
698,CHEMBL264192,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCSC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C,active,648.9510000000004,5.7243000000000075,3.0,7.0,6.886056647693163
699,CHEMBL416472,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@@H](CC(=O)N(CC(=O)N(C)CCc1ccccn1)CC1CCCCC1)Cc1csc(N)n1,active,727.0289999999995,5.002200000000005,4.0,9.0,8.853871964321762
700,CHEMBL49875,CCN(CC)C(=O)[C@H](Cc1ccccc1)O[C@@H](C)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C,active,518.7390000000004,4.094300000000002,3.0,5.0,6.0
701,CHEMBL48762,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(CCOC)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C,active,630.9110000000005,5.671300000000007,3.0,6.0,7.7447274948966935
702,CHEMBL2028947,CC[C@H](C)[C@H](NC(=O)[C@@H](CC(O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)N(C)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CCCOP(=O)(O)O)C(C)C)C(=O)NCc1cccc[n+]1[O-],active,1012.1559999999998,2.4220000000000113,8.0,11.0,8.721246399047171
703,CHEMBL49582,CCCC[C@H](O[C@@H](Cc1ccccc1)C(=O)N1CCC(OCS(C)(=O)=O)CC1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C,active,680.9490000000002,4.4059000000000035,3.0,8.0,6.107905397309519
704,CHEMBL2371853,CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCCN1)[C@@H](O)CC(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(=O)O)C(C)C,active,1181.407,-0.08770000000000744,14.0,15.0,8.0
705,CHEMBL2371836,CCC[C@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCCN1)C(=O)N[C@H](C(=O)NC(=O)[C@@H](N)Cc1ccccc1)[C@@H](C)CC,inactive,992.1959999999997,0.3866999999999976,10.0,12.0,3.0
706,CHEMBL48730,CC(C)C[C@H](N[C@@H](Cc1ccccc1)C(=O)OC(C)(C)C)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)CC(C)C,active,560.8200000000003,5.166800000000006,4.0,6.0,6.468521082957745
707,CHEMBL3143482,CC[C@H](C)[C@H](NC(=O)[C@@H](C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)N(C)C(=O)[C@H](Cc1ccccc1)NC(=O)CCCCCCC(=O)N(C)CCS(=O)(=O)[O-])C(C)C)C(=O)NCc1cccc[n+]1[O-].[Na+],active,1048.2939999999994,-0.11029999999999474,6.0,12.0,8.920818753952375
708,CHEMBL49174,COCOC1CCN(C(=O)[C@H](Cc2ccccc2)O[C@@H](C)C(=O)N[C@@H](CC2CCCCC2)[C@@H](O)[C@@H](O)CC(C)C)CC1,active,590.8020000000001,3.8374000000000015,3.0,7.0,8.886056647693163
709,CHEMBL2371849,CC(C)C[C@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCCN1)[C@@H](O)CC(N)=O,active,789.9389999999999,-0.8746999999999912,9.0,10.0,6.045757490560675
710,CHEMBL2028954,CC[C@H](C)[C@H](NC(=O)[C@H](CCCc1ccccc1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCCN1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CCCCN)C(C)=O,active,1185.4459999999997,1.0500999999999996,12.0,14.0,7.522878745280337
711,CHEMBL2371845,CC[C@H](C)[C@H](NC(=O)[C@H](CCCc1ccccc1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1cn(C=O)c2ccccc12)NC(=O)[C@@H]1CCCN1)C(=O)N[C@@H](Cc1cn(C=O)c2ccccc12)C(N)=O,active,1212.4229999999995,2.8724000000000123,9.0,14.0,7.568636235841013
712,CHEMBL113841,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1cscn1)NC(=O)[C@H](Cc1ccccc1)CS(=O)(=O)N1CCN(C)CC1,active,705.9879999999997,2.829600000000003,4.0,9.0,8.958607314841775
713,CHEMBL3143478,CC(C)CCNC(=O)[C@@H](C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)N(C)C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)CC[C@H](N)C(=O)O)C(C)C,active,865.1299999999998,3.3305000000000096,7.0,9.0,9.55284196865778
